tech_company,benefits,workplace_resources,mh_employer_discussion,mh_coworker_discussion,medical_coverage,mental_health,mh_share,age,gender,country,avg_health_exp_country,health_exp_category_country,avg_hdi_country,hdi_category_country,avg_hours_worked,life_satisfaction_score_country,happiness_ci_upper_country,happiness_ci_lower_country,gdp_log_country,social_support_country,healthy_life_expectancy_country,freedom_life_choices_country,generosity_country,corruption_perception_country,residual_happiness_country,happiness_rank_country
Yes,Yes,I don't know,Yes,Yes,Yes,Yes,7,42,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,I don't know,I don't know,Yes,No,Yes,Yes,6,32,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,Yes,Yes,Yes,Yes,Yes,9,27,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,I don't know,No,No,No,Yes,Yes,10,39,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,I don't know,No,Yes,Yes,Yes,10,42,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,Yes,No,Yes,Yes,10,37,Other,Canada,11.637967872,Alto,0.9306000000000001,Muy alto,1684.0,7.193220001983642,7.201098185221354,7.038968488057453,1.5448825543721532,1.2224639676411932,0.86783398183187,0.6503427090644837,0.2481763066450753,0.35156728521982833,2.234756369272867,11
No,I don't know,I don't know,Yes,No,Yes,Yes,6,38,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,I don't know,I don't know,No,No,Yes,Don't Know,6,47,Male,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
Yes,I don't know,Yes,No,No,Yes,Yes,5,64,Male,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
Yes,Yes,I don't know,No,No,Yes,No,5,37,Male,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,30,Female,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
No,I don't know,No,No,No,Yes,No,7,25,Male,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
Yes,No,Yes,No,No,Yes,Yes,1,25,Female,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
No,Yes,Yes,Yes,Yes,Yes,Yes,4,44,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,Yes,Yes,Yes,Yes,10,26,Female,Portugal,9.984,Alto,0.861,Muy alto,1693.8,5.791780023193359,6.058029996236166,5.8462367477417,1.4172669436136867,1.11884344959259,0.838771760304769,0.621965062936147,0.032678982267777136,0.0332444885522127,1.8895195693969733,63
Yes,I don't know,I don't know,No,No,No,No,3,35,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,No,Yes,Yes,No,6,45,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,I don't know,No,No,No,No,No,4,23,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,I don't know,No,No,Yes,Don't Know,5,44,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,Yes,No,Yes,Yes,Possibly,5,38,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,Yes,Yes,No,Yes,No,8,46,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,I don't know,Yes,No,Yes,Yes,5,27,Other,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,Yes,Yes,Yes,Yes,Yes,7,39,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,I don't know,No,No,No,Yes,Possibly,2,33,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,No,No,No,No,Yes,No,2,35,Male,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
Yes,Yes,No,Yes,No,Yes,Yes,5,26,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,I don't know,No,No,Yes,Yes,8,50,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,I don't know,I don't know,No,No,Yes,Yes,10,31,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,No,No,Yes,Yes,7,30,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,I don't know,No,No,Yes,Yes,7,30,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,No,No,Yes,Yes,Yes,Yes,7,34,Male,Germany,12.031776046000001,Alto,0.9474,Muy alto,1361.28,7.04295998840332,7.166531691233317,7.010001603444416,1.5727281821568802,1.14984791469574,0.8350382671356199,0.5830913774172467,0.20334590133031202,0.3244540974299113,2.420416487375897,15
Yes,Yes,Yes,Yes,No,Yes,Yes,8,24,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,I don't know,Yes,Yes,Yes,Don't Know,1,23,Male,Canada,11.637967872,Alto,0.9306000000000001,Muy alto,1684.0,7.193220001983642,7.201098185221354,7.038968488057453,1.5448825543721532,1.2224639676411932,0.86783398183187,0.6503427090644837,0.2481763066450753,0.35156728521982833,2.234756369272867,11
Yes,Yes,No,No,Yes,Yes,Yes,4,31,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,I don't know,Yes,Yes,Yes,Yes,6,27,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,Yes,No,No,Yes,No,8,52,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,No,I don't know,No,No,Yes,Possibly,0,37,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,No,Yes,No,No,Yes,No,5,37,Male,Canada,11.637967872,Alto,0.9306000000000001,Muy alto,1684.0,7.193220001983642,7.201098185221354,7.038968488057453,1.5448825543721532,1.2224639676411932,0.86783398183187,0.6503427090644837,0.2481763066450753,0.35156728521982833,2.234756369272867,11
No,Yes,No,No,No,Yes,Yes,10,38,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,I don't know,Yes,Yes,Yes,Yes,8,34,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,Yes,No,No,Yes,No,3,38,Female,Germany,12.031776046000001,Alto,0.9474,Muy alto,1361.28,7.04295998840332,7.166531691233317,7.010001603444416,1.5727281821568802,1.14984791469574,0.8350382671356199,0.5830913774172467,0.20334590133031202,0.3244540974299113,2.420416487375897,15
Yes,I don't know,I don't know,No,No,Yes,Possibly,8,30,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,I don't know,No,No,Yes,Possibly,10,52,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,I don't know,No,No,No,Yes,Don't Know,0,26,Female,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
Yes,Yes,No,Yes,Yes,Yes,Yes,8,44,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,No,No,No,Yes,Possibly,5,30,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,Yes,Yes,No,Yes,Yes,8,27,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,39,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,Yes,Yes,Yes,No,6,40,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,Yes,No,Yes,Yes,Possibly,8,36,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,Yes,No,No,Yes,Don't Know,7,43,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,38,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,I don't know,No,No,No,No,No,6,42,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,No,Yes,Yes,Yes,Yes,Yes,7,46,Male,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
No,No,No,No,Yes,Yes,Yes,10,25,Male,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
Yes,Yes,Yes,No,No,Yes,Don't Know,7,28,Other,Canada,11.637967872,Alto,0.9306000000000001,Muy alto,1684.0,7.193220001983642,7.201098185221354,7.038968488057453,1.5448825543721532,1.2224639676411932,0.86783398183187,0.6503427090644837,0.2481763066450753,0.35156728521982833,2.234756369272867,11
Yes,Yes,No,No,Yes,Yes,Possibly,8,24,Female,Germany,12.031776046000001,Alto,0.9474,Muy alto,1361.28,7.04295998840332,7.166531691233317,7.010001603444416,1.5727281821568802,1.14984791469574,0.8350382671356199,0.5830913774172467,0.20334590133031202,0.3244540974299113,2.420416487375897,15
Yes,I don't know,No,No,No,Yes,No,6,26,Male,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
Yes,Yes,Yes,No,Yes,Yes,Yes,8,43,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,Yes,No,No,Yes,Yes,5,25,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,I don't know,No,No,Yes,Yes,3,34,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,I don't know,No,Yes,Yes,No,6,28,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,No,I don't know,No,No,Yes,Possibly,1,26,Female,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
Yes,I don't know,No,Yes,No,Yes,Possibly,5,24,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,I don't know,No,Yes,Yes,Yes,Yes,7,54,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,Yes,Yes,Yes,Yes,Yes,7,47,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,Yes,Yes,Yes,Yes,10,30,Other,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,I don't know,No,No,Yes,Possibly,8,48,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,I don't know,Yes,Yes,Yes,No,Possibly,4,35,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,I don't know,I don't know,No,No,Yes,No,10,34,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,No,Yes,Yes,Possibly,6,25,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,No,No,No,Yes,Yes,Yes,9,48,Male,Spain,9.714632798,Alto,0.8994,Muy alto,1651.6599999999999,6.406379977416992,6.539269505818683,6.3726637522379574,1.4711784229278566,1.2296997286478666,0.8951143611272167,0.46432793879508966,0.13376849345366168,0.12752659306923533,2.13436281077067,30
No,Yes,I don't know,No,No,Yes,Yes,2,34,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,No,No,Yes,No,3,42,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,I don't know,No,No,Yes,Yes,Yes,8,27,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,Yes,No,Yes,Possibly,7,33,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,I don't know,No,Yes,Yes,Yes,7,27,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,No,No,Yes,Possibly,3,48,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,Yes,Yes,Yes,Yes,7,32,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,I don't know,Yes,Yes,Yes,Yes,9,29,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,I don't know,No,No,No,Yes,Possibly,5,23,Female,Canada,11.637967872,Alto,0.9306000000000001,Muy alto,1684.0,7.193220001983642,7.201098185221354,7.038968488057453,1.5448825543721532,1.2224639676411932,0.86783398183187,0.6503427090644837,0.2481763066450753,0.35156728521982833,2.234756369272867,11
No,Yes,Yes,No,Yes,Yes,Possibly,6,50,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,I don't know,No,Yes,Yes,Possibly,9,42,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,I don't know,I don't know,No,No,Yes,Don't Know,7,22,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,Yes,No,Yes,Yes,Yes,7,39,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,No,Yes,Yes,Possibly,5,29,Female,Canada,11.637967872,Alto,0.9306000000000001,Muy alto,1684.0,7.193220001983642,7.201098185221354,7.038968488057453,1.5448825543721532,1.2224639676411932,0.86783398183187,0.6503427090644837,0.2481763066450753,0.35156728521982833,2.234756369272867,11
Yes,Yes,No,No,No,Yes,Possibly,8,28,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,Yes,No,No,Yes,No,10,28,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,I don't know,I don't know,No,Yes,Yes,Yes,8,25,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
